Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1532380,JEWEL FOOD STORE #3376,JEWEL FOOD STORE #3376,1909968.0,Grocery Store,Risk 1 (High),370 N DESPLAINES ST ,CHICAGO,IL,60661.0,03/27/2015,Canvass Re-Inspection,Pass,33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN THE LARGE REACH IN COOLER IN THE PREPARED FOODS PREP AREA. MUST DETAIL CLEAN THE EXTERIOR OF THE FISH DISPLAY CASE. MUST DETAIL CLEAN THE TOILET IN THE WOMENS EMPLOYEE WASHROOM.   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN FLOORS UNDER STORAGE SHELVES; IN WALK IN COOLERS AND FREEZERS AND IN THE FISH PREP AREA AS NEEDED.  | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST DETAIL CLEAN THE CEILING TILES AND LIGHT SHIELDS ABOVE THE THREE COMPARTMENT SINK IN THE PREPARED FOODS PREP AREA. MUST ALSO DETAIL CLEAN THE VENT COVERS ABOVE THE OVENS IN THE BAKERY. MUST REMOVE DUST BUILD UP.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST INSTALL A HAND SINK IN THE CHEESE PREP AREA ON THE SALES FLOOR OR RELOCATE PREP TO AN AREA NEAR A HAND WASHING SINK. MUST REPAIR THE SLOW DRAIN AT THE HAND SINK IN THE BASEMENT PRODUCE PREP AREA. ,41.88891817,-87.64447797,(41.88891817356032; -87.64447797292972)
1490404,SU TAQUERIA EL GALLO BRAVO 5; INC.,SU TAQUERIA EL GALLO BRAVO 5; INC.,1910293.0,Restaurant,Risk 1 (High),1429 W MONTROSE AVE ,CHICAGO,IL,60613.0,07/08/2014,Canvass Re-Inspection,Pass,42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED CUPS AND PLATES USED TO DISPENSE READY TO EAT FOODS (I.E. PRE-COOKED STEAK & RICE). INSTRUCTED TO USE A HANDLED SCOOP AND TO STORE THE SCOOP IN A SEPERATRE CONTAINER OR IN THE FOOD WITH THE HANDLE UP TO AVOID CROSS HAND CONTACT WITH READY TO EAT FOOD. ,41.96152292,-87.66611582,(41.96152292353091; -87.66611582362441)
2492322,TUSCANY CAFE,TUSCANY CAFE (T1-B18),1916161.0,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO,IL,60666.0,03/02/2021,Canvass,Pass,47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: INSTRUCTED TO CLEAN AND REPAINT EXTERIOR SURFACES OF GREASE BOX WITH RUST ACCUMULATION UNDERMEATH 3 COMPARTMENT SINK IN REAR DISHWASHING AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: INSTRUCTED TO REFINISH OR REPLACE CUTTING BOARD WITH STAIN AND DEEP SEAMS ON TOP 4 DRAWER COOLER IN PREP/COOKING LINE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE RACKS WITH GREASE AND GREEN MOLDLIKE BUILD-UP INSIDE WALK-IN COOLER IN PREP/COOKING AREA. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED BEHIND ESPRESSO MACHINE IN PREP AREA.                 INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: INSTRUCTED TO REPAIR SLOW DRAINING (WATER) AT HANDSINK BEHIND BAR. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: SOME FOOD HANDLERS WITH EXPIRED FOOD HANDLER TRAINING CERTIFICATE.  INSTRUCTED TO PROVIDE CURRENT CERTIFICATE FOR EACH EMPLOYEE.,42.00875077,-87.90687413,(42.00875076599798; -87.90687413400109)
1106607,NEW NAAN ON DEVON & GRILL,NEW NAAN ON DEVON & GRILL,1927149.0,Restaurant,Risk 1 (High),2241 W DEVON AVE ,CHICAGO,IL,60659.0,06/06/2013,Canvass Re-Inspection,Pass,33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: SURFACE OF WALK-IN COOLER DOOR AND HANDLE OF THE DOOR HAS A BUILD-UP GRIME AND ENCRUSTED FOOD DEBRIS; INSTRUCTED TO CLEAN AND MAINTAIN. FOOD DEBRIS AND GRIMES WERE OBSERVED ON SHELVE INSIDE THE COOLERS;WALK-IN COOLER AND UNDER THE PREP TABLES;NEED TO CLEAN. FOOD DEBRIS AND GREASE ON GREASE TRAP TOP; UNDER THE THREE COMPARTMENT SINK; INSTRUCTED TO CLEAN AND MAINTAIN.   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: FOOD ;GRIMES AND DEBRIS THROUGHOUT THE PREMISES;UNDER AND AROUND COOKING EQUIPMENT;COOLERS;BEHIND SHELVES;ALONG WALL AND BASEBOARD WALL;INSIDE THE WALK-IN COOLER UNDER SHELVES;CLEAN THROUGHOUT AND MAINTAIN.   | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOOD STAINS ON WALL IN THE KITCHEN BY THE COOKING EQUIPMENT; THREE COMPARTMENT SINK AND BY ONE REACH IN COOLER;ALSO PEELING PAINT INSTRUCTED TO REMOVE PAINT;CLEAN WALL OR REPAINT KITCHEN   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: DINING AREA AND KITCHEN WAS FULL OF SMOKE; VENTILATION NOT WORKING PROPERLY;INSTRUCTED TO REPAIR. ACCUMULATE DUST AND GREASE BUILD-UP ON VENT COVER ON FLOOR BY THE BASEMENT DOOR; INSTRUCTED TO CLEAN. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: SOME OF EMPLOYEE NOT WEARING HAIR RESTRAINT IN PREP AREA; INSTRUCTED TO PROVIDE HAIR RESTRAINT.  ,41.99767716,-87.68659941,(41.997677158519174; -87.68659940889371)
680113,SHINJU SUSHI JAPANESE RESTAURANT LLC,SHINJU SUSHI JAPANESE RESTAURANT LLC,1927671.0,Restaurant,Risk 1 (High),1375 E 53RD ST ,CHICAGO,IL,60615.0,03/13/2012,Canvass Re-Inspection,Pass,37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: INSTALL SELF-CLOSING DEVICE ON WASHROOM DOOR.,41.79939926,-87.59208771,(41.79939926211286; -87.59208770728569)
1983094,Food 4 Less #570,Food 4 Less,1928152.0,Grocery Store,Risk 1 (High),112 W 87TH ST ,CHICAGO,IL,60620.0,02/14/2017,Complaint,Fail,18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED; A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OUTER OPENINGS NOT PROTECTED. BOTH OUTER ENTRY AND EXIT DOORS FOUND WITH GAPS GREATER THAN 1/4 INCH AT THE BOTTOM CENTER AREAS OF THE DOORS. MUST REPAIR DOORS MAKING THEM TIGHT-FITTING TO PREVENT RODENT ENTRY. SERIOUS VIOLATION 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE FOLLOWING IN THE DELI/BAKERY PREP AREA: PREP TABLES; SINKS; GARBAGE CARTS; CABINET INTERIORS OF THE DEEP FRYERS; OVEN INTERIORS AND EXTERIORS. ALSO CLEAN THE INTERIORS AND EXTERIORS OF THE MICROWAVE OVENS; CABINETS AND DRAWERS IN FRONT OVER STOCK ROOM. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN ALL FLOORS ALONG THE BASES OF THE WALLS AND IN CORNERS THROUGHOUT REAR STORAGE AREAS OF BUSINESS; IN DELI/BAKERY PREP AREAS; IN BREAK AREA; AND UNDERNEATH AND BEHIND ALL STOCK ON SALES FLOOR AT FRONT OF STORE. MUST ALSO CLEAN AND KEEP FLOOR DRY IN MOP SINK AREA IN REAR(MASSIVE AMOUNTS OF WATER FOUND ON FLOOR IN THIS AREA). | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN AND/OR PAINT ALL WALLS THROUGHOUT ALL SECTIONS OF BUSINESS WHERE DIRT AND STAINS ARE PRESENT. REPLACE ALL CEILING TILES WITH FOOD STAINS PRESENT IN DISH WASHING AREA IN DELI/BAKERY PREP AREA. CLEAN ALL DIRT AND DEBRIS FROM ALL LIGHT SHIELDS THROUGHOUT. CLEAN MASSIVE DUST BUILD-UP FROM CEILINGS INSIDE WALK-IN COOLERS WHERE PRESENT. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED; FIXTURES SHIELDED - Comments: INSTALL LIGHT SHIELDS IN PRODUCE PREP ROOM ABOVE AREA WHERE PRODUCE IS STORED(BAGS ONLY PARTIALLY ENCLOSED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAK AT EXPOSED HAND SINK IN PRODUCE PREP AREA; AND LEAK AT 3 COMPARTMENT SINK IN BAKERY/DELI PREP AREA.,41.73638005,-87.62750922,(41.736380045588184; -87.62750921902564)
1174439,LEAMINGTON FOODS INC,FRESHWAY MARKET,1933344.0,Grocery Store,Risk 2 (Medium),3240 W ROOSEVELT RD ,CHICAGO,IL,60624.0,11/05/2012,Complaint,Pass,34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR BEHIND TRASH COMPACTOR IN REAR STORAGE AREA.  CLEAN FLOOR IN UTILITY SINK CLOSET AND PROVIDE A FLOOR DRAIN COVER FOR DRAIN IN WALK-IN PRODUCE COOLER. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE RUST FROM CEILINGS; WALLS AND SEAMS OF WALK-IN COOLERS OF THE PACKAGED MEATS; DELI SERVICE UNIT AND FRESH MEAT COOLER.  REMOVE DUST FROM CEILING VENTS IN WOMENS WASHROOM AND FROM VENTS IN EMPLOYEE BREAK ROOM.    | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO RUNNING WATER AT ONE HANDSINK IN WOMENS WASHROOM; PROVIDE.  (MAY NEED TO CHANGE BATTERY IN AUTO UNIT AT FAUCET).  ONE HANDSINK IN WOMENS WASHROOM NOT WORKING; REPAIR.    THERE IS A SINK OUTSIDE OF WASHROOM IN EMPLOYEE BREAKROOM THAT CAN BE USED TEMPORARILY UNTIL HANDSINKS REPAIRED. | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: ORGANIZE AND MAINTAIN UTILITY CLOSET IN REAR OF STORE.,41.86649731,-87.70733779,(41.866497308125936; -87.7073377871256)
1321830,WHOLE FOODS MARKET,WHOLE FOODS MARKET,1933690.0,Grocery Store,Risk 1 (High),1550 N KINGSBURY ST ,CHICAGO,IL,60642.0,02/13/2013,Complaint Re-Inspection,Pass,31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Single use articles not properly stored. Instructed to store paper for sandwiches behind counter to prevent possible contamination from customers.   | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: Gaskets not maintained on salad bar coolers doors. Instructed to replace gaskets to have cooler doors tight fitting.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: Smoke house cutting boards; coolers under salad bar; fan covers in walk-in cooler including bakery; and can opener attached to prep table in bakery not cleaned. Instructed to detail clean and sanitize daily.   | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments:  Floor not cleaned or maintained in smoke house and old towne deli prep area and main kitchen. Instructed to detail clean floor daily and remove debris under and behind equipment.   | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Ceiling not maintained in back(dry goods) behind seafood walk-in cooler units. Instructed to seal opening in ceiling. Ventilation covers on doors in electrical closet off from main kitchen not cleaned. Instructed to detail clean.,41.90939879,-87.6530507,(41.90939878780941; -87.65305069789407)
1989501,SUBWAY,SUBWAY,1938179.0,Restaurant,Risk 1 (High),1 E 83RD ST ,CHICAGO,IL,60619.0,02/22/2017,Canvass,Pass,34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOOR IN REAR PREP AREA AND FLOOR DRAIN UNDERNEATH THE THREE COMP SINK. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED LIGHT DUST ON THE CEILING VENT IN THE REAR PREP AREA ABOVE THE THREE COMP SINK; CLEAN VENT TO REMOVE DUST OBSERVED.,41.74354676,-87.62425219,(41.7435467578672; -87.6242521859341)
1566947,PANDA EXPRESS #1422,PANDA EXPRESS #1422,1938611.0,Restaurant,Risk 1 (High),1654 W 119th ST ,CHICAGO,IL,60643.0,08/31/2015,Canvass,Pass w/ Conditions,21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CITY OF CHICAGO FOOD SANITATION CERTIFICATED POSTED NOR A MANAGER ON SITE WHILE PREPARING/SERVING POTENTIALLY HAZARDOUS FOODS (I.E. RICE; CHICKEN; BEEF; SHRIMP; ETC.). INSTRUCTED TO HAVE BOTH ON SITE AT ALL TIMES. SERIOUS VIOLATION 7-38-012 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO RECAULK AROUND THE WASHBOWLS IN THE TOILET ROOMS. MAINTAIN SAME. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE NOZZLES ON THE SODA MACHINE; LOWER SHELVING IN THE CABINET UNDER THE BEVERAGE STATION AND THE INTERIOR OF THE LEFT DEEP FRYER. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN THE FLOORS IN THE CORNERS IN THE REAR STORAGE AND THE INTERIOR OF ALL FLOOR DRAINS IN THE STORAGE AND PREP AREAS.,41.67761706,-87.66311315,(41.67761705588747; -87.66311314586792)
1326764,SEE THRU CHINESE RESTAURANT,SEE THRU CHINESE RESTAURANT,1942299.0,Restaurant,Risk 1 (High),5609 W DIVISION ST ,CHICAGO,IL,60651.0,04/05/2013,Canvass,Pass,30. FOOD IN ORIGINAL CONTAINER; PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments:   FOODS NOT LABLED IN WALK-IN COOLER AND AT DRY STORAGE.INSTRUCTED   MANAGEMENT TO LABEL FOODS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments:   OBSERVED TIN FOIL LINERS ON SHELVING ON RANGE AT THE HOT LINE   IN THE KITCHEN. INSTRUCTED MANAGEMENT TO REMOVE.     OBSERVED CRUSHED PINEAPPLED STORED IN NUMBEER 10 CANS.   INSTRUCTED MANAGER TO TRANSFER CRUSHED PINEAPPLE TO A FOOD GRADE   CONTAINER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments:    RANGE TOP TOPPED WITH BURN'T CHARR NEEDS CLEANING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:   OBSERVED INTERIOR OF VENTILATION HOOD ENCRUSTED WITH GREASE   OVER HOT LINE ALSO VENTILATION SCREENS ENCRUSTED WITH GREASE.     INSTUCTED MANAGEMENT TO CLEAN BOTH HOOD AND SCREENS.,41.90202972,-87.76602279,(41.902029722868406; -87.76602278744853)
2321191,HING WANG; INC,HING WANG,1942312.0,Restaurant,Risk 1 (High),1120 W WILSON AVE ,CHICAGO,IL,60640.0,11/06/2019,Complaint,Pass w/ Conditions,3. MANAGEMENT; FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE; RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED MANAGER TO PROVIDE VERIFICATION FOR EACH EMPLOYEE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-010. CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED FACILTY TO DEVELOP AND MAINTAIN A PROCEDURE /PLAN AND TO MAINTAIN ANY APPROPRIATE SUPPLIES ON SITE. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT HAND SINKS IN KITCHEN PREP AREA AND REAR BY 3-COMP SINK. INSTRUCTED TO PROVIDE.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED IMPROPER DATE MARKING ON TCS FOODS STORED LONGER THAN 24 HRS (CHICKEN; BEEF; SHRIMP). INSTRUCTED TO PROVIDE THE USE BY DATE ON PRODUCT ALONG WITH PREP DATE HELD NO LONGER THAN 7 DAYS. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED.  | 38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: OBSERVED FRONT ENTRANCE DOOR TO THE BUILDING NOT RODENT PROOF WITH GAP AT BOTTOM OF THE DOOR ABOUT 1/4 INCHES. INSTRUCTED TO SEAL GAPS TO PREVENT ENTRY POINTS FOR PESTS.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED DIRTY WIPING CLOTHS STORED ON PREP TABLE. INSTRUCTED TO STORE WIPING CLOTHS IN SANITIZING BUCKET WHEN NOT IN USE.  | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED KNIVES STORED ON MAGNETIC SHELVING ON PREP TABLE. INSTRUCTED TO PROVIDE A KNIVE RACK HOLDER WHEN KNIVES ARE NOT IN USE.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: OBSERVED GARBAGE CANS BEING USED FOR BULK STORAGE (RICE; FLOUR; SUGAR). INSTRUCTED TO USE FOOD GRADE CONTAINERS THAT ARE EASILY CLEANABLE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED GRILL EQUIPMENT FILLED WITH FOOD DEBRIS AND USED EGG SHELLS ON GRILL. INSTRUCTED TO CLEAN AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO VISIBLE BACK FLOW DEVICE ON ICE MACHINE IN KITCHEN PREP AREA. INSTRUCTED TO PROVIDE.  | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED DIRTY FLOORS IN KITCHEN PREP AND REAR AREAS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED MINOR GREASE ACCUMULATION ON VENTILATION HOOD IN KITCHEN PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN. ,41.96549804,-87.65832494,(41.96549804345954; -87.65832493927576)
2612736,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1943409.0,Restaurant,Risk 1 (High),2400 S PULASKI RD,CHICAGO,IL,60623.0,02/25/2025,Complaint,Fail,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS IN REAR STORAGE WITHOUT COMMON NAME LABELS. INSTRUCTED TO PROVIDE AND MAINTAIN. | 38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF PEST ACTIVITY DURING THE TIME OF INSPECTION. NOTED APPROXIMATLEY 55 SMALL RODENT DROPPINGS IN THE FOLLOWING AREAS THROUGHOUT THE PREMISES... IN THE REAR STORAGE AREA; SCATTERED ON THE FLOOR UNDER THE MOP SINK AND INSIDE CLOSET; ON TOP OF CLOSED BULK CONTAINERS AND SHELVING UNITS WHERE EMPLOYEE ITEMS ARE STORED IN FRONT OF WALK IN FREEZER; UNDER 3 COMPARTMENT SINK; ON SHELVES WHERE CLAY CUPS ARE STORED IN BAR; ON FLOOR SCATTERED UNDER STEAM TABLE IN AND ON LOWEST SHELVES OF GRILLS (2) IN FRONT PREP AREA. INSTRUCTED TO CONTACT PEST CONTROL FOR ADDITIONAL SERVICE. MUST ELIMINATE PEST ACTIVITY. PRIORITY FOUNDATION VIOLATION. #7-38-020 (A). CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION; STORAGE & DISPLAY - Comments: OBSERVED EMPLOYEE BELONGINGS (SHOES AND CLOTHES) STORED ON THE SAME WIRED SHELVING UNIT AS BULK CONTAINERS CONTAINING SEASONINGS; HERBS; ETC. INSTRUCTED TO REMOVE AND PROVIDE SEPARATE SPACE FOR SAID ITEMS. INSTRUCTED TO INVERT STORED KITCHENWARE STORED IN FRONT PREP AREA TO PREVENT POSSIBLE CONTAMINATION. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: NOTED ORANGE JUICER EQUIPMENT WITH ACCUMULATED BUILD-UP ON EXTERIOR SURFACES. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED MICHELLANEUS ITEMS STORED ON THE FLOOR IN THE REAR STORAGE AREA NEAR WALK IN FREEZER AND ICE MACHINE. INSTRUCTED TO PROVIDE ADEQUATE SHELVING UNITS AND ELEVATE ALL ITEMS AT LEAST 6 INCHES OFF FLOOR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED FANS LOCATED INSIDE WALK-IN COOLER AND SURROUNDING SURFACES OF UNIT SET UP IN NEED OF CLEANING. INSTRUCTED TO REMOVE ACCUMULATED BUILDUP AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: INSTRUCTED TO PROVIDE FOOD HANDLER CERTIFICATES FOR FLOATING EMPLOYEES WORKING IN THE REAR PREP AREA AND MAINTAIN ON-SITE FOR REVIEW.,41.84785765,-87.72479531,(41.84785764883121; -87.72479530523398)
