Fulfilment,Sales Channel ,ship-service-level,Qty,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,847,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,486,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,416,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,461,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,621,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,888,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,1470,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,544,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1168,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,446,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,346,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,377,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,353,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,325,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,613,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,474,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,461,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,658,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,2326,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,949,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1168,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,549,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,549,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,388,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,783,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,464,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1098,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,573,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,391,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,591,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,458,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,798,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,794,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1176,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,717,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,603,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,478,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,824,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,322,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,347,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,948,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,446,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,881,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,949,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,458,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,438,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1442,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,457,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,921,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,869,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,925,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,1598,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1403,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,358,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,322,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,558,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,436,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,354,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,558,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,531,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1269,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,869,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,763,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,626,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,763,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,921,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,360,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,346,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,292,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,688,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,496,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,629,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,569,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,921,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,389,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1199,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,790,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,389,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,573,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,725,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,346,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,735,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1163,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,389,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,1442,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,338,IN,Easy Ship,False
