Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THOOTHUKKUDI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HUBBALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HUBBALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,HUBBALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANKIPADU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BADLAPUR West,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUCHIRAPPALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,UNNAO,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHOUTUPPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANESAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,cherthala,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ponda,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ponda,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VASAI VIRAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CUDDALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CUDDALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MURWARA KATNI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CUTTACK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MULKI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TRIVANDRUM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BALLY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ELURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Devinagar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SILCHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SILCHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GAYA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MORADABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MORADABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PONDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAVSARI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SULTANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MIRZAPUR CUM VINDHYACHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THRISSUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Edapally,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUTTUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BIDAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHHIBRAMAU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Dehradun,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JALPAIGURI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUDHIANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOZHIKODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOZHIKODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOZHIKODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAMAGIRIPETTAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PONNERI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Unnao,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANNARKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PADMANABHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pandav nagar janta garden,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pandav nagar janta garden,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,jaipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JABALPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JORHAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TUNI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PALAMANER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MADDUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Tarbha,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BARA JUMLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thiruvananthapuram,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KAKINADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Dombivali,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Guntur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Basirhat,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mavelikkara,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ABU ROAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GORAKHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PRODDATUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ASANSOL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bagh amberpet;hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Cheppad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AGRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Chamarajanagar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KATHUA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MIRYALAGUDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Nagpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Vadodara,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TUMSAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATALGANGA MIDC,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SIHOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHAVNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,secunderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,UNGUTURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHAGALPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AMBARNATH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MATLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Idar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Nagpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KHANDWA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ERODE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PERUMBAIKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUPATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DAHIVADI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAMASTIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RANCHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AMBARNATH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BADLAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SHAHJAHANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GORAKHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GWALIOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Lakhimpur Kheri,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUDUCHERRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DUDHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VYLATHUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VYLATHUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BANDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MORADABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VASAI VIRAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SIWAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KIRATPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mannuthy,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Lucknow,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SHILLONG,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pimpri Chinchwad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,NAGAPATTINAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SATARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANCHANBAGH  HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW TOWN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUVANAGIRI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENGAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Attur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KADIRI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Secunderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Keshod,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bengaluru,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SARDHANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AURANGABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SHRIVARDHAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ONGOLE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALAPPUZHA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bengaluru,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHENKANAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,UDAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Loni,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAXAUL BAZAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAXAUL BAZAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THRISSUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HOWRAH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KADAPA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHAMARAJANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMTARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Forbesganj,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DANDELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JATARI,IN,Easy Ship,False
