Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,500046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403726,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403726,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,412307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,492099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,452007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,731204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,244001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,834003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400093,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,831017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,831017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,523265,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,752054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,324001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,207242,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,335001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400706,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,689621,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,474009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,686611,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,841301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,136118,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,800024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,530020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,395010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600119,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,342001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,561203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,275101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,425001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,208002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,678007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,231217,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,602026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,388220,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,670673,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,242001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,576101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,520010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,422003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,562101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,522503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,691531,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,484114,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,788015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,522113,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403504,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,391101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,530007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,380050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110081,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,491995,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,683563,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600119,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600118,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,737102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600039,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,799285,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,125050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,690528,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,744102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,522213,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403509,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,570019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,535001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,175101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110065,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,734301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,321001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,501141,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,760002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,480001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,824127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,759001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,425001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,425001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,562106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,680001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,180002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,250001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,734101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,502319,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403720,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,422003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695582,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641108,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,608001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,635112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,402109,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411039,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,250004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,415605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,845306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,245304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,483501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,483501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,483501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,483501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,638012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,831001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,483501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,394210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,363641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,451001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,263632,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400088,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,800001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,243502,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600073,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,575006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,323307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673613,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201310,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,691333,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,121003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600114,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,788007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,534313,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,524003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,797112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,144012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,507118,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,245304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,620001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,462023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,462023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,501301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122505,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,414111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,632002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,334001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,205262,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,770016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,577501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,575015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,768001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,624101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,691507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,415114,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,415114,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,141001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,141001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,277001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,273402,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,832104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,515832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,670012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,506132,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,673012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,233001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,390022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,682036,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600116,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,533308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,221002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,452010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,452010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,743144,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,733101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,535501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,855107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,751021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,180003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,757037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,151203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,782450,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,401202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,413512,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,122005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695586,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,413004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,421503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,590003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,226020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,781014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,641046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,752026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,506003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,711104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,605008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,689505,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,689505,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,522006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,423301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500081,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,403601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400607,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,629171,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,531011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,177101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,765002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,121003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,110091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,160055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,201002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,600007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,625007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,560025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700156,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,695006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,400067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,530032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,700063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,741201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,144221,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,680004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,440030,IN,Easy Ship,False
