Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-country,B2B,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,True,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,True,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,True,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IN,False,Easy Ship,False
