Fulfilment,Sales Channel ,ship-service-level,Style,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,SET282,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET110,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET277,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5009,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3452,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3715,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET320,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3866,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET385,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3334,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET220,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0232,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3773,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0348,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3784,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0127,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0343,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0338,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0006,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0399,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3794,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM038,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0201,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0334,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET110,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0201,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0201,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET331,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET394,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3522,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET328,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET344,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET320,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0348,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5007,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0215,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3821,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3560,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3697,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET257,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3795,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW005,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET378,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3710,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3818,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3522,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3758,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET306,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET331,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3720,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3659,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW024,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW024,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET319,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0245,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET303,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3471,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3680,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET132,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET156,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0306,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3702,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3660,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3773,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3674,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3630,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3579,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET218,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3423,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1525,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3743,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3368,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3833,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0148,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3722,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3720,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3476,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3518,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET250,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0212,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0210,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3875,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET342,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET321,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET366,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1951,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET358,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0385,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0085,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET385,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET348,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3554,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2100,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM040,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3546,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3454,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3821,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET220,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3787,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW034,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BL057,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3627,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3785,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5015,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5004,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3652,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET138,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3714,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0372,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3638,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3668,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3735,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5027,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET317,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3757,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET390,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0189,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3571,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3863,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2100,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3270,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3294,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3369,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3252,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3607,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3265,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3675,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET332,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET405,2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3722,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET182,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET268,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0373,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3863,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET209,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3608,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET286,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3881,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET322,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0004,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3710,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3501,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3068,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3707,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0335,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0335,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0108,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3742,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3714,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET317,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3807,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0088,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3766,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3368,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3715,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET408,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET396,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET305,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3784,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,1,INR,IN,Easy Ship,False
