Fulfilment,Sales Channel ,ship-service-level,Size,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,4XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,6XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,3XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,XL,1,INR,IN,Easy Ship,False
