Date,Status
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Returned to Seller
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Returned to Seller
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Returned to Seller
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Returned to Seller
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/5/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Returned to Seller
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/4/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
