Fulfilment,Sales Channel ,ship-service-level,Style,Category,Size,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,SET398,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0219,Blouse,S,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3384,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,3XL,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET014,Set,3XL,INR,819,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0109,Set,XL,INR,1299,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3799,kurta,XS,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,L,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3707,Western Dress,L,INR,475,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,M,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0213,Top,3XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,S,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0144,Set,XS,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3543,kurta,L,INR,368,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2199,kurta,XXL,INR,359,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,3XL,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,S,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3518,kurta,S,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2014,kurta,L,INR,359,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,Set,L,INR,1556,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,kurta,3XL,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0335,Western Dress,XL,INR,989,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3421,kurta,6XL,INR,925,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0243,Ethnic Dress,XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,M,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3659,Top,L,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET341,Set,XL,INR,857,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,XS,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,Set,XXL,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3068,kurta,4XL,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET239,Set,3XL,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,S,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,Set,M,INR,1349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET278,Set,XS,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,Top,S,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,Set,XS,INR,2372,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0152,Western Dress,L,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3674,Top,L,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3689,Top,S,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,L,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0353,kurta,M,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,S,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3373,kurta,5XL,INR,836,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET341,Set,S,INR,857,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET278,Set,XL,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3671,Top,3XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XXL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,Western Dress,3XL,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,S,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,Set,3XL,INR,1338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET287,Set,M,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,Set,3XL,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,3XL,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,XS,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,Set,M,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,XS,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,kurta,3XL,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3689,Top,L,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,XXL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,XXL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0302,Western Dress,XXL,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,Set,S,INR,1477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,Set,XS,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET323,Set,XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,3XL,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,M,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,Top,XL,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0355,kurta,L,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0106,Western Dress,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,S,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,3XL,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,S,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0152,Western Dress,L,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0142,kurta,M,INR,396,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3878,kurta,L,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,Set,L,INR,1477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,kurta,3XL,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0144,Set,XS,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET192,Set,L,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET356,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3879,Western Dress,3XL,INR,661,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0205,Top,XXL,INR,387,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0144,Set,XS,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3640,Top,XXL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,XS,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0083,kurta,3XL,INR,565,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,S,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,L,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,S,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,XS,INR,605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,M,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3636,kurta,XL,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,XXL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3568,kurta,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XXL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3605,kurta,XXL,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET275,Set,XXL,INR,630,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0349,Set,XXL,INR,888,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3661,Top,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,kurta,3XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,S,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,Set,S,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,Set,S,INR,1695,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,Set,S,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,Top,3XL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,XS,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET154,Set,L,INR,832,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3648,Top,S,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3625,Western Dress,M,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,M,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3467,kurta,XL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,Set,XXL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5009,kurta,3XL,INR,709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0372,Set,S,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,M,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET400,Set,L,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3634,kurta,L,INR,544,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3622,kurta,L,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET342,Set,XS,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,3XL,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,Set,M,INR,1349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,Set,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3291,kurta,6XL,INR,869,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,Set,L,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3614,kurta,S,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3603,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5009,kurta,XL,INR,709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BL057,Blouse,Free,INR,388,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET400,Set,L,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,Top,XXL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0108,Set,M,INR,1152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3730,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW004,Set,L,INR,475,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,XS,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,kurta,XXL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3781,kurta,3XL,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN213,Bottom,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET400,Set,3XL,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0148,Set,XXL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,3XL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,3XL,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BL035,Blouse,Free,INR,377,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,kurta,3XL,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,Set,XS,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET350,Set,XS,INR,1122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3639,Top,XXL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET282,Set,M,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,Set,XS,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET356,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0096,kurta,XL,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET275,Set,3XL,INR,630,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,L,INR,513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,3XL,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,S,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3802,kurta,XS,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3720,kurta,XL,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3720,kurta,XL,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET333,Set,S,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET408,Set,3XL,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,3XL,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0381,Set,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,kurta,3XL,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,Western Dress,3XL,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5029,kurta,XXL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3549,kurta,3XL,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET395,Set,M,INR,962,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,XS,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,Set,L,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3781,kurta,XS,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3451,kurta,XXL,INR,362,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET277,Set,L,INR,1338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0397,Western Dress,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,kurta,3XL,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET377,Set,3XL,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,Set,XXL,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET400,Set,L,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,kurta,M,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET203,Set,XXL,INR,429,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET187,Set,XL,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3609,kurta,S,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3609,kurta,M,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0209,Ethnic Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0354,kurta,L,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0211,Ethnic Dress,L,INR,755,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3618,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0124,Top,XL,INR,570,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3802,kurta,L,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET328,Set,L,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3796,kurta,3XL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,S,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET187,Set,XL,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0343,Western Dress,S,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0350,Set,XL,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0334,Top,S,INR,599,IN,Easy Ship,False
