Fulfilment,Sales Channel ,ship-service-level,ASIN,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MYM2SRJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B4TP9NR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH9HS5R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYYDN9R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FC2WTQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV23QS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N1BFLWX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091T18F3W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PV41VKM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY1MXMF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09813H6G4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDLZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRKGV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMRGFFJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKCHCPC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W98B8ZN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH586J3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDTPRF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0794YR85H,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FBCC3V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ49VXB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0965L3HCV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYZ7YQZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ34X4D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811KTCN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085HSHQPF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYG7YP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZBHYK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYTB4R3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3RBN7T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXFM318,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYVC3WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QJLN4GN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZYR1X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R4ZMLC9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSZBST,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0768J7VQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQHLYL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07H6L4CBM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZTF5VF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMN1K86,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NPK5DS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRYLJB5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982Z25ZX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G31L36,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3WFS32,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986X19QC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PBXT93F,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N498WCX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XVZLM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ4QS13,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ47F17,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R41RHRH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7CGHJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WHM4H72,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08P5DW2X3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ2L9TX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ7PCW9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N47Z9YZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N51R33N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXCP6LH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYPMZ67,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZRDSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYMJZC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4H7B3Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B079WYGYC6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099WYGRYD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XW66LTH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3S3FFN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZWBRYB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXB141,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY68JK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3S3FFN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNW2H8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894X3VKQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HK65T65,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2G7CKV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3ZDQYR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ138QZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2FBKHD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY1GLH9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07S8VQ9Y4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07S8WFN2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WRP562,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4TGTRV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B01MZGYNRV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYL6L1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822V3DMF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WRP562,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5WRWSH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHZWF2N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RYQQD6Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094FKN9TM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNH9MJL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXNG8KS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W521STV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894YTN3H,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G31L36,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XNG7DRS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRZQWTH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4BN8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6TRWRL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M76SVFW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08TH6RMTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXTRS9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YTPVS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDKJKPN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ4QS13,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WPZ1N4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07FXVP936,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ4XYV9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZS9FG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894X8979,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XW66LTH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXG1CP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMY3YLT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08BJS7G2R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMY3YLT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYR13RX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXFT72L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV58PW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3TFNR8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894WWGK9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N44NRDT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXFJJP2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNW2H8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M76SVFW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085HRLT87,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M76SVFW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXVBNQD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC5F9KB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMRGFFJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WRP562,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHM3373,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ4D21Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NK55YG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081X921QM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08BJT3PSM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PCZW5L1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD24932,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYWXDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DSS8R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXSQ33,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081X7NP3Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV1SJKT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RYQQD6Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K4182W8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3RBXGF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3ST3YW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5YKMJG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B3GS5CM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6VSV7V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098312LNC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N498WCX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09831QQ89,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LM714QX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSZBST,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3JVNR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ4XRT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5X6P32,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986ZVL6Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FC9KR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B083ZZD62Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGKHDN3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMMD2XK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYWXDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822V3DMF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYWXDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G1HM97,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09831TPR5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NMQR6C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ4QS13,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07GRVC75J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD24932,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WJ2B2QY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ7PCW9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091SZ58P5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Q9FQ4B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07ZYSNDRL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXW4WQC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDKJKPN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5YKMJG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G1ZNLX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9Z3BJF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983D9C65,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0928XLFKC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G31L36,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXWNPZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098116JZS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DSS8R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRXJ5Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYSR1F,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXTVXM9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZTZ58D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922WJ27J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PVTPCZ3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPHNC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YTPVS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXSKLS6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081XBQBGF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811GCYY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4BN8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S87FTK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXTVXM9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9SQ6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YB1FR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HK4X96H,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4BN8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQQ79L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M76SVFW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDGKTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZTF5VF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH7MBHL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094FJXS28,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYHWLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D2RZ8S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZTF5VF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982Z5BL6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S6795L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F8LC1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822T4YG6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YB1FR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MX5F39T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W8NPXMS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0967RFH4C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR9M9V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZTF5VF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDMP4XK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894WWGK9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXTRS9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WT55S56,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HLZKJ6G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZYR1X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDTPRF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYQRS7K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922QTZQ5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXTRG1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXFMPPZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822TDMYH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMYV8L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3XTHQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3Y8MSH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B083ZZFDDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811GCYY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5YKMJG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9KCKQD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5X4SSC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922QY1KW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXG1CP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XW4QF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV2J9G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F2ZJW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXV4TTM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NPK5DS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9K3MXR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098112V2V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHWQWSW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXVPJ7M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07861T529,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XQ9KLPN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RMZQP28,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PVV4YZN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983G4P9Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYMJZC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983FS8GB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YNJG5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP29G54,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W8T2TDB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081WT6GG7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZV58PW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHFLHG7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ7PCW9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQJZPQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08PVV4YZN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3R6L8S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR3NXY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZTF5VF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNKGKY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ138QZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD24932,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S87FTK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH9HS5R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6STTBC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3FG237,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0783Q5HMF,INR,IN,Easy Ship,False
